ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557164706-1973,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,was at ballintoy harbour a couple of days ago on a day with big waves.  it was spectacular!!  waves were crashing over the rocks.  i went up to the north coast primarily to see the giant's causeway but on this day ballintoy harbour was my...more,null,2018-02-01T00:00:00Z,big wave day,5,17,9,Mike B,"Reviewed February 22, 2018"
1557164621-1681,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or410-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"visited with friends last week and really enjoyed the harbour
fantastic scenery looking out to rathlin island
you can see why game of thrones use it as a location
drive down can be a bit scary ... go slow!","Newtownards, United Kingdom",2016-03-01T00:00:00Z,worth visiting,5,245,248,stephenskier123,"Reviewed March 28, 2016"
1557164703-1964,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,great photography opportunity at this place. has a magical environment and captures ones imagination in an instant. worth a visit,"Petaling Jaya, Malaysia",2017-11-01T00:00:00Z,great scenery even for non got fans,4,346,120,Travelfather59,"Reviewed December 6, 2017"
1557164729-2048,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we arenâ€™t game of thrones followers so we were unfamiliar with this harbour, but are super glad our air bnb host recommended it.  nice and quiet with toilets and a little cafe.  beautiful harbour and neat caves.  there are also a couple of cottages to...more",null,2018-10-01T00:00:00Z,off the beaten path.,4,25,7,U8070COamandak,"Reviewed October 22, 2018"
1557164732-2066,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or30-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a rough sea, blue sky and sea made this a perfect location. absolutely freezing cold so didn't walk too far just ambled round the harbour, enjoyed a nice coffee from the little shop which was most welcome.","Coventry, United Kingdom",2018-10-01T00:00:00Z,what a lovely place,5,217,51,DGD3020,"Reviewed October 28, 2018"
1557164653-1790,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or300-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,loved seeing where they shot scenes from our favourite hbo series. used the game of thrones location app to find where they shot the specific scenes. we visited here in 2008 and it was a ghost town. now it's popping with other got enthusiasts.,"Chatham, Canada",2016-09-01T00:00:00Z,game of thrones scenes location! super cool,4,20,13,Tateyw,"Reviewed September 27, 2016"
1557164601-1611,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or480-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"if you are up in the area of the giant's causeway, do make the short trip to ballintoy harbour.  some beautiful multi-colored caves, interesting rock formations and beautiful views of the coast. you can even get an ice cream at the little shop they have...more","Austin, TX",2015-08-01T00:00:00Z,a beautiful little diversion on the atrim coast,5,180,81,TonyC_Austin,"Reviewed August 15, 2015"
1557164578-1528,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or560-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,in 1958 i stayed at the youth hostel here [not where it is now but down towards the harbour itself near the church].  that's when i fell in love with this place and a drive along the antrim coast road wouldn't be complete without a...more,"Bangor, United Kingdom",2014-09-01T00:00:00Z,scenic harbour,5,101,46,LuceR159,"Reviewed September 12, 2014"
1557164677-1873,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or220-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"(didn't come here for anything game of thrones related, didnt even know it was filmed near here)
drove down to here for a sit down and a chill out after completing the carrick-a-rede rope bridge. 
it is a beautiful harbour, full of classic fishing boats...more","Burton upon Trent, United Kingdom",2017-06-01T00:00:00Z,beautifully quaint,5,23,4,daniiemccann,"Reviewed July 4, 2017"
1557164721-2020,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"try to be there when the fishers boats are coming back. there is a parking nearby, leave the car, enjoy the fresh air coming from the sea.","Brussels, Belgium",2018-08-01T00:00:00Z,small harbour,4,5,1,yeosbxl,"Reviewed August 10, 2018"
1557164633-1725,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or370-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,10 years ago we walked the causeway coast way and visited the harbour. after all these years has surrendered the harbour none of its charm. i could image that game of thrones was filmed here. we can recommend this place to visit!,"Gouda, The Netherlands",2016-06-01T00:00:00Z,after 10 years still an lovely place to visit,5,65,31,Anja R,"Reviewed June 24, 2016"
1557164555-1456,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or640-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,hi you have to see this harbour is it so lovely and the drive down to it is beautiful a few twists and turns but well worth the drive. the harbor is very quaint with just toilets and a lovely tearoom. it may be familiar...more,"Carrickfergus, United Kingdom",2012-09-01T00:00:00Z,magical!!!!!!!,5,79,51,Marcy88Carrickfergus,"Reviewed November 10, 2012"
1557164729-2051,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,stopped as part of our own game of thrones tour. fabulous experience. drive down very steep. cars only and there is free part. there was a cafe but we did not use it,Leicestershire,2018-10-01T00:00:00Z,love it,5,138,77,taraohARA,"Reviewed October 19, 2018"
1557164575-1520,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or570-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a lovely spot that we visited in the early evening.  a few modern buildings, including a cafe, intrude on what is in many ways a step back into an earlier time.  a white church on the cliff top, a windy road down to the sea,...more","Bristol, United Kingdom",2014-08-01T00:00:00Z,an old-fashioned fishing harbour,4,68,48,CJD12,"Reviewed August 8, 2014"
1557164666-1829,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or260-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,ballintoy is a lovely little boat harbour. plenty of car parking space and a nice little cafe to stop and have refreshments.  i would think they have no less than 20 different cakes to choose from.,cambridgeshire,2017-04-01T00:00:00Z,a lovely little harbour,5,109,44,hopalong6845,"Reviewed April 16, 2017"
1557164569-1504,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or590-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the title says most of it. a very picturesque location, the access road is narrow and windy so in the summer it could be slow traffic when busy. a delightful place with a rocky coastline and great views. well worth visiting.","Lancaster, United Kingdom",2014-03-01T00:00:00Z,"clean, free parking, good public toilets, very picturesque",4,143,81,Alan C,"Reviewed March 28, 2014"
1557164644-1758,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or330-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a must see along the north coast, especially if your a game of thrones fan! the wee coffee shop is fantastic, we have the banoffee cake which was just incredible.","Randalstown, United Kingdom",2016-08-01T00:00:00Z,fantastic day out,5,13,14,abwmcfaul,"Reviewed August 24, 2016"
1557164726-2040,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,very small and quaint area. its a game of thrones filming location with theon greyjoy. a really small road to this which has a cool scenic view.,"Forked River, New Jersey",2018-09-01T00:00:00Z,the pyke islands harbor,3,50,11,airduchvac,"Reviewed October 2, 2018"
1557164697-1942,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the harbour is a few miles off the main road but worth a detour. lovely views of the coastline. would be a great place for a picnic, weather permitting. some interesting history to the place as well.",null,2017-10-01T00:00:00Z,lovely,4,262,143,wardenhodges,"Reviewed October 8, 2017"
1557164612-1649,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or440-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a haven of scenery and dramatic views. a working harbour surrounded by cliffs, caves and a rocky shoreline. secluded area and enhanced by the superb nearby red door cafã© only 500 yards away off the entrance road.","Hereford, United Kingdom",2015-10-01T00:00:00Z,dramatic setting with wonderful scenery and a delightful cafe.,5,195,118,johnhyn,"Reviewed November 3, 2015"
1557164685-1902,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we visited here with family and it was very pleasant. 

there wasn't loads to do other than look at the view and visit the onsite cafe. 

there was a game of thrones tour at the beach, which looks to becoming more popular - so if...more","Salford, United Kingdom",2017-08-01T00:00:00Z,great outdoors,5,40,9,chloemayg,"Reviewed August 17, 2017"
1557164729-2053,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"you can drive down the hill -- safely & slowly, please -- and park at the bottom at the harbor.  or you can park up above, as some buses did, and walk down.  either way, ballintoy harbour is worth seeing whether you come for great...more",null,2018-09-01T00:00:00Z,great for views and for game of thrones scenery,5,627,291,garbagecollector,"Reviewed October 11, 2018"
1557164578-1535,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or560-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,on our way back from the trip to rathlin we drove down the winding road to the harbour only to find it packed with visitors.  we drove around for several minutes but not a car space to park.    next morning after breakfast we called in...more,"Dublin, Ireland",2014-08-01T00:00:00Z,beautiful but very crowded,5,178,245,limericklady,"Reviewed August 16, 2014"
1557164712-1996,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or100-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we were staying nearby in the castle b&b and decided to pop down to have a look at the harbor. apart from the very picturesque setting we were pleasantly surprised to discover we'd also stumble across a got set ""the iron islands"". nice little spot...more","Albury, Australia",2018-04-01T00:00:00Z,nice views,4,422,148,Peter O,"Reviewed May 13, 2018"
1557164578-1529,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or560-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this little town is just like many others on the seaside.  if you need to use the facilities, get out, if not go on to the carrick-a-rede bridge or the giants causeway, and save time for the bushmill's at the end.","St. Petersburg, Florida",2014-08-01T00:00:00Z,"stop, get out and move on",3,290,113,Vinopopos,"Reviewed September 3, 2014"
1557164621-1678,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or410-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,ideal for a visit and a wonder around the harbour.  beautiful setting and a peaceful location.  again maybe need to pick a good day.  easily accessible and well sign posted,"Lisburn, United Kingdom",2016-03-01T00:00:00Z,worth a visit,4,80,26,Mike P,"Reviewed April 8, 2016"
1557164650-1785,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or310-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,i was lucky enough to spot a grey seal swimming among the rock stacks by the picturesque harbour. game of thrones fans will recognise it as pike in the iron islands. a small cafe serves home made meals and cakes with coffees to take away...more,"Plymouth, United Kingdom",2016-09-01T00:00:00Z,seal swimming!,5,36,14,judiths499,"Reviewed September 1, 2016"
1557164569-1501,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or590-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it was a very windy day, but loved the view of the coast. well worth the trip off the main road to see where game of thrones was filmed.","Kingston, Massachusetts",2014-04-01T00:00:00Z,spectacular views,5,84,51,Eli1254,"Reviewed April 23, 2014"
1557164627-1700,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or390-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,a harsh venue to visit at any time of the year but if you hit it lucky you will think christmas has come early. the weather is reflected by that great series â€œthe game of thronesâ€�. it is now a place to be visited by...more,null,2016-05-01T00:00:00Z,at the least it is quaint.,4,300,179,desi d,"Reviewed May 25, 2016"
